university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-06,,JOHN YOUNG,M,1919-11-28,,2170,,KARENBRYANT@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-11-14,,COURTNEY ADAMS MD,F,2007-07-10,,3580,,PHIGGINS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-10-24,,PHILLIP JONES,M,1954-05-05,,2804,,WHARDY@YAHOO.COM
UNIVERSIDAD DE FLORES,INGENIERÍA ELECTRÓNICA,2021-01-18,,JENNIFER ABBOTT,F,1987-12-26,,6625,,USMITH@GMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2020-11-01,,TYLER MARTIN,M,2014-05-08,,9041,,SHEILAORTIZ@YAHOO.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2020-09-02,,KRISTOPHER PORTER,M,1978-10-31,,4187,,ALANSPEARS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-04,,BRIAN ARMSTRONG,M,1925-11-07,,3272,,GRIFFITHROY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-11-03,,CARLA HERNANDEZ,F,2011-07-19,,5724,,KYLE04@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2020-11-11,,KENNETH GOODWIN,M,1992-02-14,,1770,,GLINDSEY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-09-19,,WILLIAM RICH,M,2007-03-12,,3100,,ADRIANTORRES@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-09-22,,ASHLEY DAVIS,F,1988-05-01,,9053,,MARTINEZMARK@YAHOO.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2020-09-28,,MR. THOMAS CARROLL,M,2009-03-17,,5555,,KARINACARPENTER@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-11-02,,APRIL HARRISON,F,1967-12-23,,4157,,RYANWEBB@HOTMAIL.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2020-11-03,,REBECCA WALTERS,F,1992-04-27,,2508,,NOVAKBRANDON@YAHOO.COM
UNIVERSIDAD DE FLORES,CONTADOR PÚBLICO ,2020-12-06,,ANGELA RUBIO,F,2021-08-17,,9303,,CMCPHERSON@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-11-20,,JACOB JENNINGS,M,2014-05-02,,2512,,NATHAN63@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-29,,ERIC LEWIS,M,1929-05-19,,7013,,WCORTEZ@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-12-10,,ANGELICA MCCANN,F,2016-07-05,,4113,,ROBINSONTIFFANY@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-10-07,,ZACHARY STEVENS,M,1953-06-19,,8364,,DEBORAH11@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-11-22,,AMANDA WHITE,F,1992-10-31,,8129,,BAILEYCORY@YAHOO.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-10-20,,JAMES FUENTES,M,2017-11-05,,3440,,WALKERRYAN@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA POLÍTICA ,2020-11-08,,HANNAH DECKER,F,1992-01-15,,3101,,WHEELERMELISSA@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-22,,JAMES LANE,M,1935-01-03,,6720,,ANDREWFOWLER@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-11-15,,WALTER SANTANA,M,2010-11-06,,2317,,UMCDOWELL@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-10-02,,WILLIAM MILLER,M,1947-01-16,,4501,,KINGTHOMAS@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-11-16,,MARIA SEXTON,F,1958-10-09,,6430,,EATONCOURTNEY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-11-05,,ALLEN BUTLER,M,1985-12-21,,5300,,LINDSEY23@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ADMINISTRACIÓN ,2020-12-28,,DENISE BLEVINS,F,1945-07-16,,6319,,VMYERS@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2021-01-16,,MATTHEW GRAY,M,1976-03-23,,2705,,ANDERSONRACHEL@GMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2020-12-05,,COREY SMITH,M,1957-06-20,,6321,,JOSHUA14@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2020-11-24,,MELISSA REED,F,1961-01-14,,3080,,DAVE82@YAHOO.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2020-11-23,,JENNIFER TORRES,F,1955-01-24,,4514,,CLARKLEE@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA POLÍTICA ,2020-10-03,,LEAH PALMER,F,1964-02-13,,3183,,WILSONGREGORY@GMAIL.COM
UNIVERSIDAD DE FLORES,BIOQUÍMICA,2020-11-09,,CAROL WEBB,F,1964-05-22,,3716,,PATRICK34@GMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA MECÁNICA,2021-01-30,,JOSEPH ADAMS,M,2003-03-29,,6071,,SHAFFERSHARON@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-08,,LISA ORTIZ,F,1910-06-16,,4513,,NANCY98@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-11-28,,PAUL MATHEWS,M,2006-08-02,,2743,,ALLISONJEFFREY@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-09-03,,NICOLE KING,F,1941-09-06,,8208,,MELANIE88@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-10-20,,MELANIE INGRAM,F,2008-11-24,,4000,,DEANNA69@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-09-12,,ASHLEY AGUILAR,F,1934-04-08,,6235,,KENNETH11@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2020-12-14,,CHRISTOPHER ROBINSON,M,1966-01-26,,3040,,CAMERONDAVID@YAHOO.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-09-18,,HOLLY KIM,F,2015-10-09,,5589,,NANCYDENNIS@HOTMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA EN INFORMÁTICA,2020-10-27,,DERRICK MARTIN,M,1994-02-06,,1723,,DONNAMURPHY@YAHOO.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-11-21,,KEVIN ALLISON,M,1984-10-14,,6645,,WILLIAM32@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-09-25,,PHILIP WELLS,M,1909-11-27,,7400,,MEGAN79@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2021-01-10,,CHRISTOPHER ESPINOZA,M,1923-02-23,,2637,,IMILLER@HOTMAIL.COM
UNIVERSIDAD DE FLORES,CONTADOR PÚBLICO ,2020-10-17,,PATRICIA LOPEZ,F,1907-02-27,,2252,,ANTONIOPHAM@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2021-01-28,,MR. ROBERT MILLER,M,1939-01-13,,2508,,UFAULKNER@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PLANIFICACIÓN Y DISEÑO DEL PAISAJE,2020-11-02,,JENNIFER HAMILTON,F,1974-11-06,,4612,,POWELLARTHUR@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2020-10-31,,ROBIN JUAREZ,F,1972-05-18,,5711,,CONNOR84@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-12-22,,AMBER TORRES,F,2008-11-22,,2301,,BRIANA26@HOTMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA MECÁNICA,2020-10-28,,WILLIAM LEON MD,M,1930-09-25,,3048,,WGARDNER@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-22,,TROY JACOBS,M,1969-10-14,,5719,,LEJENNIFER@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-12-29,,ALEXANDRA MILLER,F,2020-12-29,,3363,,DAVISWILLIAM@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-03,,MR. BRANDON DOMINGUEZ,M,2012-09-12,,4718,,LUKE26@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-10-14,,JENNIFER COLE,F,1981-05-01,,3463,,BOYDDANIEL@GMAIL.COM
UNIVERSIDAD DE FLORES,TÉCNICO PARA BIOTERIOS ,2020-10-05,,CHRISTY PIERCE,F,1977-08-22,,7009,,AUSTINKRISTINE@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-10-25,,JENNIFER WILLIAMS,F,1983-05-22,,7001,,SFIGUEROA@YAHOO.COM
UNIVERSIDAD DE FLORES,ACTUARIO ,2020-09-28,,STEPHEN AYERS,M,1924-03-21,,4512,,PHENDRIX@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA POLÍTICA ,2020-12-12,,THOMAS HART,M,1958-05-19,,6062,,DONNADANIEL@YAHOO.COM
UNIVERSIDAD DE FLORES,INGENIERÍA EN INFORMÁTICA,2020-09-26,,CASEY MARTIN,F,1986-02-27,,5275,,NBOWMAN@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2021-01-13,,BETTY ROBINSON,F,1946-08-09,,3716,,POWERSJAMIE@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2021-01-09,,RICHARD JOYCE,M,2010-05-03,,8504,,CURTIS66@GMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA ELECTRÓNICA,2020-09-15,,DARRELL CARTER,M,2018-03-27,,8204,,OGONZALEZ@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-09-21,,CORY WILSON,M,1952-04-24,,6475,,SUTTONSANDRA@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-11-04,,MELISSA MICHAEL,F,1919-05-03,,5636,,BALLGREGORY@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-11-23,,SUSAN KANE,F,1987-09-27,,9409,,ODAVIS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-12-04,,MARK FERNANDEZ,M,1989-10-04,,5595,,EMARSH@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2020-11-28,,ELIZABETH MURILLO,F,2019-12-14,,2605,,GARCIAKATHY@GMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2020-11-20,,DIANA CURRY,F,1968-10-26,,3226,,STEPHENVARGAS@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-27,,KAREN WILLIAMS,F,1947-10-22,,3433,,SHANNONJENKINS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN TERAPIA OCUPACIONAL,2020-10-12,,STANLEY JOHNSON,M,1959-05-29,,7547,,RAMOSDUSTIN@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN GESTIÓN DE AGROALIMENTOS,2020-10-14,,FREDERICK SUTTON,M,1949-11-27,,5755,,BRITTNEY88@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-09,,ANN HOGAN,F,2001-04-22,,2438,,PARKERCURTIS@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-15,,KYLE SMITH,M,1917-12-07,,6513,,HULLERIC@HOTMAIL.COM
UNIVERSIDAD DE FLORES,BIOQUÍMICA,2020-10-18,,FRED ORTIZ,M,1966-10-14,,4231,,TIFFANY03@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA EDUCACIÓN ,2021-01-15,,MATHEW CORTEZ,M,2019-07-10,,6438,,JUANCHAPMAN@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2020-10-03,,PAMELA HARRISON,F,1966-02-27,,1838,,CHRISTOPHERALLEN@GMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2020-11-10,,PAUL GONZALES,M,1955-07-12,,5275,,KNIGHTSTEPHANIE@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA POLÍTICA ,2020-12-19,,KEVIN MOSS,M,2012-06-08,,8180,,LINDSEY70@YAHOO.COM
UNIVERSIDAD DE FLORES,ACTUARIO ,2020-10-20,,MICHAEL RODRIGUEZ,M,1914-09-11,,6646,,NATKINS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-10-19,,HUNTER HENDERSON,M,1944-11-07,,5730,,WILLIAM99@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-08,,KENNETH GARCIA,M,1956-11-20,,6443,,DDAVIS@YAHOO.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-10-28,,DAVID CRAWFORD,M,1996-05-03,,5527,,KNIGHTMICHELE@HOTMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-10-05,,KRISTEN FLEMING,F,1905-12-08,,6720,,MAXWELLGINA@GMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO DE IMAGEN Y SONIDO,2020-11-20,,ALEJANDRO KELLER,M,1922-02-02,,5523,,OMCKINNEY@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-10,,SUSAN HALL,F,2003-11-05,,4153,,JANE23@GMAIL.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-11-29,,KATELYN CONTRERAS,F,2009-02-21,,4000,,ERIN29@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-15,,AMBER HILL,F,1919-08-21,,2246,,YRICE@HOTMAIL.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2021-01-28,,STEVEN DICKERSON,M,1917-02-09,,8363,,WILLIAM58@HOTMAIL.COM
UNIVERSIDAD DE FLORES,BIOQUÍMICA,2021-01-16,,REGINALD LOPEZ,M,1951-05-01,,3386,,JOSHUAADAMS@GMAIL.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2021-01-21,,CAITLYN BAUER,F,2009-10-03,,4641,,DAVIDSONMEGAN@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PRODUCCIÓN DE BIOIMAGENES,2021-01-26,,CHARLES LEWIS,M,2011-09-20,,1900,,TIFFANYARNOLD@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-11-15,,AMANDA PRICE,F,1984-05-05,,6723,,DOMINGUEZRACHEL@GMAIL.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-10-05,,EUGENE FISHER,M,2006-02-16,,6345,,HOGANAMY@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-12-18,,JON GAINES,M,1906-05-08,,3524,,BERRYALEX@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS DE LA COMPUTACIÓN,2020-10-14,,SANDRA FLORES,F,1967-08-06,,5425,,UPARSONS@GMAIL.COM
UNIVERSIDAD DE FLORES,MEDICINA,2020-10-21,,BILLY HUNT,M,1947-01-16,,6367,,CHRISTOPHERBOOTH@YAHOO.COM
UNIVERSIDAD DE FLORES,ACTUARIO ,2020-10-01,,AARON LEBLANC,M,1986-09-24,,5710,,JAMESREYES@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-11-19,,WILLIAM WHEELER,M,1930-11-02,,5423,,LEEJESSICA@HOTMAIL.COM
UNIVERSIDAD DE FLORES,MEDICINA,2020-09-25,,BILLY JONES,M,1976-03-12,,6648,,BOBBY83@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2020-10-19,,PAIGE BROWN,F,1995-08-05,,6333,,JOSHUA02@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS ANTROPOLÓGICAS,2020-10-18,,BARBARA KIM,F,2015-06-09,,8403,,DESTINYGARCIA@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-12-11,,ANDREW CAMPBELL,M,1947-03-13,,2115,,JOHNSONJEFFREY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-09-21,,ERIN ROBERTS,F,1913-01-22,,6433,,MEREDITHGROSS@GMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA MECÁNICA,2021-01-17,,MICHELLE REILLY,F,1955-12-11,,7165,,ADAMWEBER@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN RELACIONES DEL TRABAJO ,2020-09-16,,MICHAEL HERNANDEZ,M,1971-03-28,,5427,,ROMEROGABRIEL@HOTMAIL.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-12-22,,FRANKLIN PETERSON,M,2002-03-25,,6660,,CHRISTOPHER15@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-10-21,,ELLEN DEAN,F,1982-05-10,,9410,,DARRELL89@YAHOO.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-11-08,,MELANIE GRAY,F,1905-12-17,,7401,,TYLER65@HOTMAIL.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-11-19,,ADAM HUGHES,M,1997-03-09,,8305,,CHUGHES@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2020-10-16,,RICHARD DOUGHERTY,M,1914-08-02,,4711,,CACOSTA@HOTMAIL.COM
UNIVERSIDAD DE FLORES,BIOQUÍMICA,2020-11-02,,JACOB REYES DVM,M,1941-10-19,,2345,,ERIKGONZALES@YAHOO.COM
UNIVERSIDAD DE FLORES,INGENIERÍA ELECTRÓNICA,2020-11-11,,DAVID ESCOBAR,M,1942-03-09,,8156,,SBROWN@HOTMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA MECÁNICA,2020-10-23,,SHAWN PHILLIPS,M,1957-11-17,,2607,,IMITCHELL@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN PSICOLOGÍA,2020-09-17,,HEATHER BAKER,F,1991-05-30,,4149,,MMILLER@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2020-09-13,,LISA WALLACE,F,1947-07-15,,5315,,USTEPHENS@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS AMBIENTALES,2020-10-28,,ERIC HARRIS,M,1995-08-26,,5711,,MARKSSTEVEN@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-11-03,,BRIAN DALTON,M,1970-04-11,,2342,,MHARMON@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA POLÍTICA ,2021-01-27,,PAMELA MORGAN,F,1991-04-23,,1704,,PAULA47@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-10-12,,CAROL MCINTOSH,F,1952-01-06,,4606,,YMARSH@YAHOO.COM
UNIVERSIDAD DE FLORES,BIOQUÍMICA,2020-12-19,,MATTHEW JOHNSON,M,1972-07-31,,5442,,MULLENELIZABETH@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2021-01-06,,RACHAEL OWEN,F,2017-04-07,,7536,,XVAZQUEZ@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2020-11-21,,AMANDA FOX,F,1962-03-20,,7243,,JOHNSONSTEVEN@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2020-12-28,,TAYLOR DAY,F,1979-05-21,,1778,,DANIEL04@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-09-14,,SCOTT VALDEZ,M,1924-11-28,,8308,,YMORRISON@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2021-01-27,,CHERYL RODRIGUEZ,F,1950-02-16,,3128,,CHRISTOPHER30@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-10-16,,DR. ALICE HALL,F,1987-12-26,,7119,,ANDREAJONES@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-12-29,,RACHAEL SANDERS,F,1922-03-21,,1718,,LORI51@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS,2020-11-11,,LORI PENNINGTON,F,2019-07-11,,8308,,PSMITH@HOTMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO DE IMAGEN Y SONIDO,2021-01-15,,DAVID JOHNSON,M,1917-12-19,,7414,,KELLERTHOMAS@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2021-01-06,,ERICA LYONS,F,2001-08-17,,1778,,VSCOTT@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2020-09-05,,TYLER CLARK,M,1948-05-11,,2618,,WRIGHTNICHOLAS@YAHOO.COM
UNIVERSIDAD DE FLORES,ARQUITECTURA,2020-09-13,,KIMBERLY FORD,F,2019-05-30,,6469,,TBARAJAS@HOTMAIL.COM
UNIVERSIDAD DE FLORES,CIENCIAS VETERINARIAS,2021-01-13,,ADAM CURTIS,M,1965-08-30,,2255,,MORSEALLISON@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-10-19,,RICHARD MILLS,M,1989-05-20,,6538,,JACKSONMICHAEL@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-10-25,,GAIL CARTER,F,1942-06-24,,3425,,CHRISTYMURPHY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ARTES,2020-10-10,,KEVIN MEZA,M,1914-06-27,,5632,,JONESASHLEY@HOTMAIL.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-09-17,,MISS KIARA BOOTH MD,F,1993-02-12,,6430,,ANDREW99@GMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA ELECTRÓNICA,2021-01-18,,DONALD ALVARADO,M,1948-04-07,,6339,,WILLIAM16@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN MUSICOTERAPIA,2020-12-08,,SAVANNAH GALVAN,F,1943-12-23,,5873,,EDWARDSKEVIN@HOTMAIL.COM
UNIVERSIDAD DE FLORES,FARMACIA,2020-10-24,,MARK COLE,M,1946-02-02,,2126,,SMITHBRIAN@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS BIOLÓGICAS,2021-01-09,,REGINA VAZQUEZ,F,1918-01-07,,3454,,HUDSONKEVIN@GMAIL.COM
UNIVERSIDAD DE FLORES,AGRONOMÍA,2021-01-13,,ASHLEY RAMIREZ,F,2017-01-14,,8500,,DLEWIS@GMAIL.COM
UNIVERSIDAD DE FLORES,CONTADOR PÚBLICO ,2020-10-28,,ISAIAH HILL,M,1991-04-01,,8412,,MARTINEZSARAH@YAHOO.COM
UNIVERSIDAD DE FLORES,ACTUARIO ,2021-01-15,,ELIZABETH REYNOLDS,F,1959-11-12,,3407,,GKIM@HOTMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA EN INFORMÁTICA,2021-01-10,,JOSEPH ANDERSON,M,1966-05-13,,1929,,GRANTCYNTHIA@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN ADMINISTRACIÓN ,2020-10-23,,PATRICK OWENS,M,1909-08-20,,3302,,JOHNSONKEITH@HOTMAIL.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2020-11-22,,STEPHANIE BALL,F,2012-06-12,,2148,,FRANK96@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN SOCIOLOGÍA ,2020-12-20,,LESLIE SCHWARTZ,F,2018-05-26,,2760,,BRYANWALKER@HOTMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN CIENCIAS GEOLÓGICAS,2020-11-19,,MICHAEL WILLIAMSON,M,1984-12-02,,6031,,YSUTTON@YAHOO.COM
UNIVERSIDAD DE FLORES,DISEÑO INDUSTRIAL,2021-01-08,,MICHAEL SMITH,M,1910-12-07,,3191,,GORDONJADE@GMAIL.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN TERAPIA OCUPACIONAL,2021-01-06,,DANIEL LONG,M,1990-06-11,,7201,,JOANNE24@HOTMAIL.COM
UNIVERSIDAD DE FLORES,INGENIERÍA ELECTRÓNICA,2021-01-27,,MARY MARTIN,F,1922-04-18,,8118,,PFORD@YAHOO.COM
UNIVERSIDAD DE FLORES,LICENCIATURA EN KINESIOLOGÍA Y FISIATRÍA,2020-11-02,,ANGELICA LONG,F,1955-01-28,,8371,,JESSICALITTLE@HOTMAIL.COM
