university,career,inscription_date,last_name,gender,age,birth_date,postal_code,location,email
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Jul/20,Michelle-meyer,F,,24/Apr/01,,Colonia-los-sauces,Vancejennifer@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,21/Jan/20,Angela-hensley,F,,32/Mar/21,,Bahia-bustamante,Ycastillo@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Feb/20,Bonnie-day,F,,89/Aug/27,,Villa-numancia,Wbush@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Feb/20,Kimberly-clarke,F,,36/Sep/20,,Baños-de-la-laja,Perezrandy@yahoo.com
Universidad-nacional-de-río-cuarto,Agronomía,21/Jan/20,Luis-paul,M,,08/Jan/02,,Barrio-la-dolly,Kturner@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,20/Oct/20,Stephen-estrada,M,,34/Jun/05,,Gaboto,Schultzmindy@yahoo.com
Universidad-nacional-de-río-cuarto,Arquitectura,20/Jul/20,Kevin-dalton,M,,59/May/08,,Cachel,Snowlinda@yahoo.com
Universidad-nacional-de-río-cuarto,Arquitectura,21/Sep/20,Jerry-bradley,M,,78/Jul/10,,Cheroguita,Kimberlywhitaker@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,20/Mar/20,Dr.-juan-moore-dds,M,,79/Aug/22,,Comodoro-py,Petersbrian@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,19/Nov/20,Donna-turner,F,,20/Nov/06,,D-orbigny,Cmontgomery@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,19/Dec/20,Kevin-sparks,M,,47/May/20,,Cañadon-del-corral,Clinton26@yahoo.com
Universidad-nacional-de-río-cuarto,Medicina,21/May/20,Lynn-brown,F,,98/May/04,,Capiovi,Vthompson@yahoo.com
Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Jan/20,Angela-martin,F,,82/Apr/16,,Colonia-pujol,Juliegonzales@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,21/Aug/20,Rebecca-weaver,F,,16/Mar/25,,Hughes,Gardnermegan@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/20,Michael-miller,M,,49/Mar/14,,Isla-grande,Diane57@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Feb/20,Bradley-lee,M,,96/Sep/16,,Campo-raffo,Nathanielthompson@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Jun/20,Ryan-white,M,,08/May/25,,Valle-de-las-leñas,Pattonbrett@hotmail.com
Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Nov/20,Kyle-carpenter,M,,11/Nov/12,,Arroyo-moreira,Guerradebra@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Dec/20,Amber-harris,F,,08/Sep/15,,Estancia-las-gamas,Ndelgado@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,19/Nov/20,Shawn-parks,M,,49/Sep/16,,Colonia-adolfo-alsina,Phillipsbrian@hotmail.com
Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Feb/20,Daryl-thomas,M,,72/Feb/27,,Colon,Jcampbell@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Oct/20,Shawn-schultz,M,,07/Jan/23,,Alta-italia,Eryan@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,21/Apr/20,Misty-edwards,F,,10/Apr/06,,Ciudad-jardin-del-palomar,Hannahpadilla@gmail.com
Universidad-nacional-de-río-cuarto,Arquitectura,20/Jun/20,Andrea-avery,F,,65/Jan/25,,Grutly,Carlyavila@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,20/Mar/20,Justin-jimenez,M,,09/Jul/21,,9-de-julio,Foxlinda@hotmail.com
Universidad-nacional-de-río-cuarto,Farmacia,19/Nov/20,Karen-pruitt,F,,22/Jan/18,,Cascada,Smithhannah@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,21/May/20,Andrew-rodriguez,M,,76/Aug/08,,Villa-ruiz,Patrick13@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/20,Lawrence-peck,M,,71/May/01,,Lomas-del-mirador,Jessica95@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,21/Dec/20,Mary-kelley,F,,22/Dec/02,,Juan-maria-gutierrez,Malonejeremy@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,20/Apr/20,Mark-payne,M,,47/Apr/04,,Jose-ferrari,Brian88@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Apr/20,Samantha-nunez,F,,12/Feb/21,,Colonia-sere,Travisvasquez@yahoo.com
Universidad-nacional-de-río-cuarto,Contador-público-,21/Jul/20,Christopher-scott,M,,16/May/02,,Aparicio,Larry22@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,20/Jan/20,Patrick-ball,M,,60/Nov/20,,Gobernador-lanusse,Wesleyleon@gmail.com
Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,21/May/20,Alisha-chapman,F,,83/Jun/01,,La-pelada,Hannah27@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,21/Nov/20,Evelyn-jones,F,,13/Mar/30,,An-aike,Anne86@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,21/May/20,Sarah-brewer,F,,06/Aug/20,,Campo-gimenez,Linda14@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,21/Sep/20,Brittany-cooper,F,,72/Sep/18,,Aguara-cua,Sarawilson@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Dec/20,Brian-bell,M,,09/Dec/04,,Aparzo,Shannongonzalez@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,21/Jun/20,Willie-gonzalez,M,,67/Jul/03,,Abra-verde,Gdennis@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Jan/20,Michael-watts,M,,35/Feb/19,,Agua-de-la-mula,Andrewsantos@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,19/Nov/20,William-jacobson,M,,03/Aug/27,,Estacion-de-zootecnia-b,Boydlinda@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,21/Apr/20,Toni-friedman,F,,27/Oct/02,,9-de-julio,Mandrade@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,19/Oct/20,Joanna-harris,F,,08/Sep/07,,Colonia-delfino,Kenneth89@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,21/Aug/20,Danielle-nelson,F,,66/May/10,,Cupiles,Melissachandler@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-psicología,20/Mar/20,Steven-powers,M,,27/Oct/24,,Colonia-dr-gdor-udaondo,Meredith09@hotmail.com
Universidad-nacional-de-río-cuarto,Bioquímica,21/Sep/20,Joshua-powell,M,,77/Sep/01,,Arroyo-ceibal,Garrisondominic@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Nov/20,Scott-cox,M,,07/Jul/06,,Hurlingham,Brendamorales@yahoo.com
Universidad-nacional-de-río-cuarto,Farmacia,20/Sep/20,Matthew-hernandez,M,,77/Jun/27,,Arroyo-grande,Wholt@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,21/Mar/20,Erin-avila-dds,F,,90/Aug/06,,Chacabuco,Amber69@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,21/Apr/20,Jon-randolph,M,,46/Dec/11,,Sierra-de-la-ventana,Qreynolds@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,20/Oct/20,Michelle-perry,F,,46/Dec/20,,Cholila,Marcusparks@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,20/Oct/20,Marcus-fuller,M,,11/Aug/11,,Estela,Herrerasarah@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Jul/20,Nicole-lee,F,,15/Sep/04,,Barrio-pedro-rocco,Ashley39@yahoo.com
Universidad-nacional-de-río-cuarto,Contador-público-,20/Nov/20,Benjamin-sanchez,M,,43/Aug/07,,Los-antiguos,Kjohnson@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Jun/20,Paul-mejia,M,,64/Aug/16,,Acerillos,Bmatthews@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,21/Aug/20,Peggy-flores,F,,04/Apr/30,,Avellaneda,Rpage@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,21/May/20,John-vaughan,M,,99/Jan/28,,Bajo-de-los-sueldos,Ashleybowers@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-biológicas,21/Jul/20,Heidi-thompson,F,,71/Apr/01,,Azcuenaga,Ybowen@yahoo.com
Universidad-nacional-de-río-cuarto,Arquitectura,21/Sep/20,Troy-rodriguez,M,,56/Jan/28,,Kilometro-77,Cantrelljanet@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,21/Mar/20,Andrew-simon,M,,35/Jan/25,,Caminera-napaleofu,Patrickatkins@hotmail.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Jan/20,Austin-hansen,M,,10/May/07,,Labarden,Stephanie60@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Sep/20,John-myers,M,,66/Jan/14,,Bajo-de-raco,Kristenflores@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,21/Apr/20,James-maynard,M,,34/Feb/04,,Almacen-cristian-schubert,Jenniferhunter@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,21/May/20,Rebecca-bradley,F,,77/Jul/13,,Erezcano,Ftaylor@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Mar/20,Sandra-martinez,F,,49/Sep/07,,Base-naval-rio-santiago,Leslie05@gmail.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Jul/20,Mary-morgan,F,,87/Sep/14,,Los-antiguos,Whitneysteven@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,20/Jun/20,Justin-grimes,M,,12/Jun/16,,Banda-varela,Upena@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,19/Nov/20,Megan-stark,F,,09/Jul/23,,Carmen,Kenneth42@yahoo.com
Universidad-nacional-de-río-cuarto,Contador-público-,20/Mar/20,Courtney-watkins,F,,42/Feb/24,,Balcosna,Christopher16@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,21/Mar/20,Nicole-brown,F,,06/Jun/21,,Monte-chingolo,Nbrown@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Jun/20,Alexander-walker,M,,69/Sep/16,,Barrio-belgrano-ortiz,Vpeterson@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,21/Oct/20,Brandon-richmond,M,,67/Jan/06,,La-lucila-del-mar,Frenchmarco@yahoo.com
Universidad-nacional-de-río-cuarto,Agronomía,19/Dec/20,David-stewart,M,,07/Dec/31,,Barrio-carosio,Robert18@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,21/Nov/20,Kimberly-sexton,F,,61/Sep/27,,Barrio-trocha,David45@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,21/Aug/20,Melissa-gray,F,,06/Aug/11,,Agua-blanca,Teresa97@hotmail.com
Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,21/Nov/20,Daniel-miller,M,,18/Jun/08,,Empalme-villa-constitucion,John24@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Jan/20,Benjamin-ruiz,M,,72/Jul/10,,4-de-noviembre,Juanmurphy@hotmail.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Dec/20,Theresa-hicks,F,,60/Jun/13,,1-de-mayo,Floydjacqueline@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,21/Apr/20,Nicholas-reynolds,M,,35/Jun/07,,Cañadon-botello,Rodriguezariel@hotmail.com
Universidad-nacional-de-río-cuarto,Contador-público-,21/Aug/20,Robert-hartman,M,,16/Dec/02,,Labarden,Sarahwebster@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,21/Oct/20,Brady-stevenson,M,,18/Mar/31,,Almacen-cristian-schubert,Rdunn@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,21/Sep/20,Justin-dickerson,M,,47/Oct/25,,Colonia-el-simbol,Tammie60@hotmail.com
Universidad-nacional-de-río-cuarto,Medicina,21/Mar/20,William-peterson,M,,72/May/14,,Cañada,Allenwesley@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,21/Oct/20,Adam-smith,M,,30/Nov/10,,Bustamante,Therman@yahoo.com
Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,20/Jun/20,Linda-larson,F,,83/Apr/06,,Alvear,Jesuswilson@gmail.com
Universidad-nacional-de-río-cuarto,Medicina,21/Mar/20,Kimberly-ware,F,,60/Jun/26,,Masurel,Cjohnson@gmail.com
Universidad-nacional-de-río-cuarto,Actuario-,20/Mar/20,Andrew-leonard,M,,10/Oct/08,,Colonia-el-aguara,Calvin89@gmail.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,21/Jan/20,Anthony-mckinney,M,,93/Feb/07,,Colonia-cunci,Ashley86@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Jan/20,Daniel-stuart,M,,13/Dec/18,,Libertad,Christina05@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,21/Feb/20,Kelli-daniel,F,,63/Jan/31,,Balneario-atlantida,Paulturner@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,21/Jan/20,Justin-walker,M,,22/Apr/08,,Campo-del-norte-americano,Nicholaswilson@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,20/Feb/20,Scott-patel,M,,82/Sep/13,,Bonpland,Charlesanderson@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,21/Oct/20,Oscar-roth,M,,38/Dec/02,,Aguada-del-loro,Vsimmons@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/May/20,Aaron-shepherd,M,,03/Oct/08,,Capdepont,Trevinotiffany@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,19/Nov/20,Tamara-shelton,F,,54/Apr/29,,Gobernador-lanusse,Sextoncrystal@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Aug/20,Michael-rasmussen,M,,31/Apr/04,,Aguadita,Joshua97@hotmail.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Apr/20,Heather-wheeler,F,,01/May/24,,Aldea-maria-luisa,Dennis27@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,20/Feb/20,David-kramer,M,,52/May/13,,Colonia-hinojo,Meghancampbell@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-mecánica,21/Oct/20,Michael-baldwin,M,,63/Jan/05,,Baigorrita,Victoriahill@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,20/Jan/20,Travis-harrison,M,,15/Mar/26,,Britos,Jlucas@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,21/Apr/20,Kim-osborne,F,,84/Jan/03,,Catua,Ygeorge@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,21/Aug/20,Gary-walker,M,,71/Feb/12,,Barrio-1-de-mayo,Gomezamber@yahoo.com
Universidad-nacional-de-río-cuarto,Contador-público-,20/Dec/20,Robert-keller,M,,39/Jan/21,,Batelito,Hcarter@yahoo.com
Universidad-nacional-de-río-cuarto,Arquitectura,21/Sep/20,Susan-miller,F,,76/Aug/31,,Alberto-gerchunoff,Dpeters@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,21/May/20,Glen-lawson,M,,65/Sep/19,,D-orbigny,Shelby98@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,19/Oct/20,Nicholas-cohen,M,,52/Aug/12,,Arroyo-canelon,Thomasroberts@yahoo.com
Universidad-nacional-de-río-cuarto,Farmacia,21/Jun/20,Kent-johnson,M,,21/Jan/20,,Iraola,Ginachristian@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,19/Dec/20,Heather-morgan,F,,08/Nov/04,,Azara,Michaelandrade@hotmail.com
Universidad-nacional-de-río-cuarto,Ciencias-veterinarias,20/Apr/20,Derek-moore,M,,03/Feb/05,,Apoyaco,Xpena@yahoo.com
Universidad-nacional-de-río-cuarto,Actuario-,20/Sep/20,Kevin-valentine,M,,13/Oct/16,,Kilometro-112,Hernandezjason@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,21/Jun/20,Emily-morales,F,,10/May/05,,Campo-calvo,Veronica39@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Jul/20,Jennifer-morris,F,,10/Aug/13,,Agua-salada,Angelawebb@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-sociología-,21/Apr/20,Stephen-morrison,M,,14/Feb/12,,Arroyo-magdalena,Abigailking@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-ambientales,20/Feb/20,Jessica-rodriguez,F,,16/Aug/05,,Andalucia,Michael72@gmail.com
Universidad-nacional-de-río-cuarto,Agronomía,20/Sep/20,Kaitlin-johnson,F,,16/Jan/28,,Colonia-zambungo,Asaunders@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,20/Sep/20,Keith-delacruz,M,,19/Jun/06,,Cañadon-del-toro,Barry04@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,19/Nov/20,Melanie-shaw,F,,74/Jan/15,,Almacen-castro,Jallen@gmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,19/Nov/20,Tim-moore,M,,73/Jan/23,,El-sombrerito,Roberthoffman@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,21/Jul/20,Richard-simmons,M,,16/May/25,,Ambrosio-p-lezica,Kevin22@gmail.com
Universidad-nacional-de-río-cuarto,Técnico-para-bioterios-,21/Jun/20,Lindsay-hoover,F,,47/Aug/11,,Alcaraz-1ro,Sheachristopher@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,20/Feb/20,Mary-hughes,F,,67/Dec/05,,Bernardo-de-irigoyen,Griffinpeter@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Dec/20,Danielle-mclean,F,,74/Sep/23,,Alarcon,Beckdaniel@gmail.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,20/Nov/20,Joshua-adams,M,,84/Feb/20,,Candelaria-sud,Nfletcher@hotmail.com
Universidad-nacional-de-río-cuarto,Ingeniería-electrónica,21/Apr/20,Jared-santiago,M,,17/Mar/29,,Gorchs,Amber33@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,21/Jul/20,Denise-mueller,F,,14/Jun/17,,Aguada-cecilio,Dodsonamy@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,21/Mar/20,Andrew-boyd,M,,67/Apr/20,,Kilometro-408,Jkaufman@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,20/Apr/20,Kristen-hernandez,F,,69/Jan/28,,Chañarcito,Jeanne25@yahoo.com
Universidad-nacional-de-río-cuarto,Agronomía,21/Feb/20,Levi-byrd,M,,07/Sep/19,,El-abanico,Tjohnson@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-geológicas,20/Sep/20,Sara-richardson,F,,95/Mar/07,,Albariño,Hsavage@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,21/Dec/20,Travis-long,M,,77/Aug/29,,Francisco-paz,Larrybrown@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Jan/20,Jennifer-vargas,F,,68/May/04,,Colonia-josefa,Johncharles@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-administración-,20/Aug/20,Andrew-johnson,M,,73/Jun/19,,Chipauquil,Wflores@yahoo.com
Universidad-nacional-de-río-cuarto,Bioquímica,21/Aug/20,Kenneth-williamson-phd,M,,15/Dec/14,,Puente-del-inca,Tonyjoseph@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,19/Oct/20,Mrs.-christy-diaz,F,,19/Dec/10,,Cari-larquea,Christophermoreno@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencia-política-,21/Mar/20,Sarah-reyes,F,,20/Jul/08,,Bagual,Tayloramber@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,20/Aug/20,Dawn-roman,F,,74/May/27,,Candioti,Marythompson@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-producción-de-bioimagenes,21/Feb/20,Linda-barber,F,,09/Oct/19,,Barrio-belgrano-ortiz,Kimberlyjenkins@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,21/Aug/20,Rebecca-gillespie,F,,09/Nov/06,,Aldea-escolar,Reyesadrian@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,21/Aug/20,Joel-walker,M,,37/Jun/13,,20-de-septiembre,Mark48@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,21/Aug/20,Andre-boyer,M,,10/Jul/14,,Agua-verde,Cheryl96@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-kinesiología-y-fisiatría,21/Jun/20,Theresa-bailey,F,,01/Nov/27,,Est-jauregui-va-flandria,Xhill@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Jun/20,Kelly-payne,F,,52/May/11,,Colonia-alberdi,Sonya18@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-artes,20/Nov/20,Daisy-hoffman,F,,10/Jul/17,,Aldea-san-antonio,Zleblanc@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-musicoterapia,21/Jan/20,Clayton-jones,M,,01/Jun/02,,Berretta,Brett22@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,21/Sep/20,Dr.-laura-livingston,F,,85/Nov/27,,Quilmes-oeste,Lhooper@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-gestión-de-agroalimentos,21/Mar/20,Andrea-caldwell,F,,25/Jan/26,,Dina-huapi,Qmoyer@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Apr/20,Christina-walker,F,,87/Apr/14,,San-jose,Costaryan@hotmail.com
Universidad-nacional-de-río-cuarto,Agronomía,19/Nov/20,William-wilson,M,,40/Mar/24,,Asuncion-maria,Laurenwilliams@hotmail.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Jul/20,Nancy-gonzalez,F,,19/Nov/04,,Aguada-de-guerra,Shannon40@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-educación-,20/Jan/20,Melissa-mason,F,,95/Aug/16,,Blas-durañona,Mhernandez@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-de-la-computación,21/Aug/20,Holly-williams,F,,91/Aug/13,,Cooper,Reynoldsbrian@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Jan/20,Jason-rodriguez,M,,91/Oct/09,,El-abanico,Trosales@hotmail.com
Universidad-nacional-de-río-cuarto,Contador-público-,20/Apr/20,Jason-rivera,M,,67/Jul/14,,Barrio-trocha,Hobbsdavid@yahoo.com
Universidad-nacional-de-río-cuarto,Agronomía,21/Oct/20,Kevin-smith,M,,73/Nov/26,,22-de-diciembre,Christinawolfe@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-terapia-ocupacional,20/Dec/20,Cheryl-stokes,F,,82/May/16,,Colonia-bombal,Goodmanmark@gmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,19/Oct/20,Edward-wilson,M,,12/Oct/23,,Coraceros,Salazaralbert@gmail.com
Universidad-nacional-de-río-cuarto,Medicina,21/Nov/20,Daniel-griffin,M,,41/Mar/15,,Cerro-aconcagua,Walkertiffany@gmail.com
Universidad-nacional-de-río-cuarto,Contador-público-,20/Nov/20,Alison-kaufman,F,,79/Sep/04,,Aranguren,Jade42@yahoo.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-relaciones-del-trabajo-,21/Nov/20,Madison-maldonado,F,,81/Aug/26,,El-tala,Jasminerodriguez@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-industrial,21/Jul/20,Martha-clark,F,,57/Nov/13,,Hito-45,Todom@yahoo.com
Universidad-nacional-de-río-cuarto,Diseño-de-imagen-y-sonido,20/Dec/20,Patrick-phillips,M,,29/May/19,,Alejandro-petion,Donnasimon@gmail.com
Universidad-nacional-de-río-cuarto,Bioquímica,21/Dec/20,Julie-meyer,F,,10/Jun/17,,Chapanay,Smithandrew@hotmail.com
Universidad-nacional-de-río-cuarto,Licenciatura-en-ciencias-antropológicas,20/Nov/20,Emma-knapp,F,,56/Nov/14,,Cuartel-v,Kking@yahoo.com
Universidad-nacional-de-río-cuarto,Ingeniería-en-informática,21/Dec/20,Joseph-jensen,M,,97/Mar/28,,Base-aeronaval-punta-indio,Bellronald@hotmail.com
